"bin_extents","bin_values"
2.6939e-05,51
5.6063e-05,196
8.5187e-05,338
0.00011431,347
0.00014343,307
0.00017256,329
0.00020168,329
0.00023081,302
0.00025993,263
0.00028905,273
0.00031818,305
0.0003473,327
0.00037643,305
0.00040555,291
0.00043467,280
0.0004638,248
0.00049292,247
0.00052205,242
0.00055117,247
0.00058029,233
0.00060942,240
0.00063854,252
0.00066767,196
0.00069679,185
0.00072591,211
0.00075504,181
0.00078416,149
0.00081329,149
0.00084241,123
0.00087153,157
0.00090066,141
0.00092978,144
0.00095891,150
0.00098803,144
0.0010172,117
0.0010463,133
0.0010754,101
0.0011045,89
0.0011336,84
0.0011628,89
0.0011919,93
0.001221,82
0.0012501,89
0.0012793,76
0.0013084,70
0.0013375,61
0.0013666,63
0.0013958,68
0.0014249,43
0.001454,39
0.0014831,36
0.0015123,43
0.0015414,40
0.0015705,31
0.0015996,24
0.0016288,22
0.0016579,23
0.001687,25
0.0017161,22
0.0017453,17
0.0017744,20
0.0018035,27
0.0018326,17
0.0018617,19
0.0018909,25
0.00192,22
0.0019491,13
0.0019782,22
0.0020074,21
0.0020365,20
0.0020656,17
0.0020947,16
0.0021239,15
0.002153,14
0.0021821,10
0.0022112,9
0.0022404,9
0.0022695,11
0.0022986,5
0.0023277,10
0.0023569,5
0.002386,6
0.0024151,7
0.0024442,6
0.0024734,10
0.0025025,8
0.0025316,4
0.0025607,4
0.0025898,7
0.002619,6
0.0026481,6
0.0026772,13
0.0027063,8
0.0027355,5
0.0027646,1
0.0027937,6
0.0028228,8
0.002852,6
0.0028811,5
0.0029102,4
0.0029393,4
0.0029685,2
0.0029976,3
0.0030267,2
0.0030558,4
0.003085,6
0.0031141,2
0.0031432,2
0.0031723,4
0.0032014,3
0.0032306,1
0.0032597,3
0.0032888,3
0.0033179,2
0.0033471,1
0.0033762,3
0.0034053,4
0.0034344,2
0.0034636,2
0.0034927,1
0.0035218,1
0.0035509,1
0.0035801,1
0.0036092,0
0.0036383,0
0.0036674,2
0.0036966,1
0.0037257,0
0.0037548,2
0.0037839,2
0.0038131,0
0.0038422,0
0.0038713,0
0.0039004,0
0.0039295,0
0.0039587,0
0.0039878,2
0.0040169,0
0.004046,1
0.0040752,0
0.0041043,2
0.0041334,1
0.0041625,1
0.0041917,1
0.0042208,0
0.0042499,0
0.004279,0
0.0043082,0
0.0043373,1
0.0043664,0
0.0043955,1
0.0044247,2
0.0044538,1
0.0044829,1
0.004512,0
0.0045412,0
0.0045703,0
0.0045994,0
0.0046285,0
0.0046576,1
0.0046868,0
0.0047159,2
0.004745,1
0.0047741,0
0.0048033,1
0.0048324,1
0.0048615,1
0.0048906,0
0.0049198,0
0.0049489,0
0.004978,0
0.0050071,0
0.0050363,0
0.0050654,0
0.0050945,2
0.0051236,0
0.0051528,0
0.0051819,0
0.005211,0
0.0052401,1
0.0052693,0
0.0052984,0
0.0053275,0
0.0053566,0
0.0053857,0
0.0054149,1
0.005444,0
0.0054731,0
0.0055022,0
0.0055314,0
0.0055605,0
0.0055896,0
0.0056187,0
0.0056479,0
0.005677,0
0.0057061,0
0.0057352,0
0.0057644,0
0.0057935,1
0.0058226,0
0.0058517,0
0.0058809,0
0.00591,0
0.0059391,0
0.0059682,0
0.0059973,0
0.0060265,0
0.0060556,0
0.0060847,0
0.0061138,0
0.006143,0
0.0061721,0
0.0062012,0
0.0062303,0
0.0062595,0
0.0062886,0
0.0063177,0
0.0063468,0
0.006376,0
0.0064051,0
0.0064342,0
0.0064633,0
0.0064925,0
0.0065216,0
0.0065507,0
0.0065798,0
0.006609,0
0.0066381,0
0.0066672,0
0.0066963,0
0.0067254,0
0.0067546,0
0.0067837,0
0.0068128,0
0.0068419,0
0.0068711,0
0.0069002,0
0.0069293,0
0.0069584,0
0.0069876,0
0.0070167,0
0.0070458,0
0.0070749,0
0.0071041,0
0.0071332,0
0.0071623,0
0.0071914,0
0.0072206,0
0.0072497,0
0.0072788,0
0.0073079,0
0.0073371,0
0.0073662,0
0.0073953,0
0.0074244,0
0.0074535,1
