"bin_extents","bin_values"
6.6502e-05,83
0.00016326,318
0.00026001,415
0.00035677,440
0.00045352,388
0.00055028,448
0.00064704,432
0.00074379,408
0.00084055,351
0.0009373,311
0.0010341,349
0.0011308,318
0.0012276,284
0.0013243,248
0.0014211,242
0.0015178,227
0.0016146,222
0.0017113,201
0.0018081,205
0.0019049,180
0.0020016,188
0.0020984,171
0.0021951,176
0.0022919,174
0.0023886,132
0.0024854,150
0.0025821,152
0.0026789,127
0.0027757,126
0.0028724,129
0.0029692,119
0.0030659,108
0.0031627,101
0.0032594,99
0.0033562,90
0.0034529,75
0.0035497,80
0.0036465,77
0.0037432,93
0.00384,57
0.0039367,54
0.0040335,68
0.0041302,64
0.004227,50
0.0043237,42
0.0044205,40
0.0045173,30
0.004614,43
0.0047108,32
0.0048075,39
0.0049043,43
0.005001,38
0.0050978,35
0.0051945,33
0.0052913,36
0.0053881,41
0.0054848,24
0.0055816,24
0.0056783,24
0.0057751,19
0.0058718,21
0.0059686,21
0.0060653,20
0.0061621,14
0.0062589,25
0.0063556,24
0.0064524,14
0.0065491,28
0.0066459,14
0.0067426,19
0.0068394,17
0.0069361,21
0.0070329,13
0.0071297,16
0.0072264,15
0.0073232,19
0.0074199,4
0.0075167,8
0.0076134,18
0.0077102,12
0.0078069,11
0.0079037,8
0.0080005,14
0.0080972,14
0.008194,7
0.0082907,9
0.0083875,9
0.0084842,5
0.008581,10
0.0086777,5
0.0087745,6
0.0088713,4
0.008968,9
0.0090648,8
0.0091615,9
0.0092583,8
0.009355,3
0.0094518,6
0.0095485,7
0.0096453,10
0.0097421,4
0.0098388,2
0.0099356,5
0.010032,11
0.010129,5
0.010226,5
0.010323,6
0.010419,3
0.010516,3
0.010613,4
0.01071,3
0.010806,6
0.010903,4
0.011,3
0.011097,1
0.011193,4
0.01129,1
0.011387,1
0.011484,0
0.01158,2
0.011677,4
0.011774,3
0.011871,7
0.011967,2
0.012064,1
0.012161,2
0.012258,4
0.012354,3
0.012451,3
0.012548,4
0.012645,1
0.012741,2
0.012838,3
0.012935,5
0.013032,4
0.013128,0
0.013225,3
0.013322,4
0.013419,4
0.013516,4
0.013612,3
0.013709,5
0.013806,3
0.013903,3
0.013999,3
0.014096,4
0.014193,1
0.01429,3
0.014386,1
0.014483,4
0.01458,1
0.014677,1
0.014773,3
0.01487,4
0.014967,2
0.015064,1
0.01516,3
0.015257,0
0.015354,2
0.015451,1
0.015547,2
0.015644,0
0.015741,1
0.015838,1
0.015934,2
0.016031,2
0.016128,1
0.016225,1
0.016321,1
0.016418,1
0.016515,0
0.016612,1
0.016708,1
0.016805,0
0.016902,1
0.016999,3
0.017095,1
0.017192,0
0.017289,0
0.017386,1
0.017482,2
0.017579,0
0.017676,1
0.017773,1
0.01787,1
0.017966,0
0.018063,1
0.01816,0
0.018257,2
0.018353,0
0.01845,1
0.018547,0
0.018644,0
0.01874,1
0.018837,0
0.018934,0
0.019031,1
0.019127,0
0.019224,1
0.019321,1
0.019418,0
0.019514,1
0.019611,0
0.019708,1
0.019805,1
0.019901,0
0.019998,0
0.020095,0
0.020192,0
0.020288,0
0.020385,0
0.020482,0
0.020579,0
0.020675,0
0.020772,0
0.020869,0
0.020966,0
0.021062,0
0.021159,0
0.021256,0
0.021353,0
0.021449,0
0.021546,0
0.021643,0
0.02174,0
0.021836,0
0.021933,0
0.02203,0
0.022127,0
0.022224,0
0.02232,0
0.022417,0
0.022514,0
0.022611,0
0.022707,0
0.022804,0
0.022901,0
0.022998,0
0.023094,1
0.023191,0
0.023288,0
0.023385,0
0.023481,0
0.023578,0
0.023675,0
0.023772,0
0.023868,0
0.023965,0
0.024062,0
0.024159,0
0.024255,0
0.024352,0
0.024449,0
0.024546,0
0.024642,0
0.024739,1
