"bin_extents","bin_values"
4.7122e-06,532
1.3983e-05,427
2.3253e-05,400
3.2523e-05,372
4.1794e-05,375
5.1064e-05,357
6.0334e-05,342
6.9605e-05,333
7.8875e-05,368
8.8146e-05,370
9.7416e-05,416
0.00010669,484
0.00011596,533
0.00012523,471
0.0001345,440
0.00014377,358
0.00015304,393
0.00016231,354
0.00017158,301
0.00018085,356
0.00019012,310
0.00019939,212
0.00020866,189
0.00021793,191
0.0002272,122
0.00023647,146
0.00024574,98
0.00025501,99
0.00026428,64
0.00027355,49
0.00028282,36
0.00029209,21
0.00030136,23
0.00031063,25
0.00031991,20
0.00032918,14
0.00033845,13
0.00034772,11
0.00035699,10
0.00036626,14
0.00037553,9
0.0003848,11
0.00039407,11
0.00040334,9
0.00041261,18
0.00042188,8
0.00043115,14
0.00044042,5
0.00044969,4
0.00045896,4
0.00046823,1
0.0004775,3
0.00048677,4
0.00049604,3
0.00050531,4
0.00051458,9
0.00052385,1
0.00053312,5
0.00054239,6
0.00055166,5
0.00056093,6
0.00057021,3
0.00057948,5
0.00058875,7
0.00059802,0
0.00060729,5
0.00061656,1
0.00062583,4
0.0006351,2
0.00064437,2
0.00065364,7
0.00066291,6
0.00067218,4
0.00068145,3
0.00069072,3
0.00069999,3
0.00070926,4
0.00071853,2
0.0007278,4
0.00073707,4
0.00074634,3
0.00075561,3
0.00076488,4
0.00077415,3
0.00078342,4
0.00079269,3
0.00080196,2
0.00081123,2
0.00082051,2
0.00082978,1
0.00083905,5
0.00084832,4
0.00085759,2
0.00086686,0
0.00087613,3
0.0008854,2
0.00089467,2
0.00090394,2
0.00091321,2
0.00092248,1
0.00093175,2
0.00094102,3
0.00095029,3
0.00095956,4
0.00096883,1
0.0009781,0
0.00098737,2
0.00099664,1
0.0010059,1
0.0010152,2
0.0010245,2
0.0010337,2
0.001043,1
0.0010523,0
0.0010615,2
0.0010708,1
0.0010801,2
0.0010893,1
0.0010986,1
0.0011079,2
0.0011172,2
0.0011264,1
0.0011357,4
0.001145,0
0.0011542,1
0.0011635,2
0.0011728,0
0.001182,0
0.0011913,0
0.0012006,0
0.0012099,3
0.0012191,0
0.0012284,1
0.0012377,0
0.0012469,1
0.0012562,2
0.0012655,0
0.0012748,1
0.001284,1
0.0012933,1
0.0013026,3
0.0013118,0
0.0013211,1
0.0013304,1
0.0013396,0
0.0013489,2
0.0013582,2
0.0013675,1
0.0013767,0
0.001386,4
0.0013953,0
0.0014045,0
0.0014138,0
0.0014231,1
0.0014324,0
0.0014416,1
0.0014509,1
0.0014602,0
0.0014694,0
0.0014787,1
0.001488,0
0.0014972,2
0.0015065,0
0.0015158,0
0.0015251,1
0.0015343,0
0.0015436,1
0.0015529,1
0.0015621,0
0.0015714,0
0.0015807,1
0.0015899,0
0.0015992,0
0.0016085,1
0.0016178,0
0.001627,0
0.0016363,0
0.0016456,2
0.0016548,0
0.0016641,0
0.0016734,3
0.0016827,0
0.0016919,0
0.0017012,0
0.0017105,0
0.0017197,1
0.001729,0
0.0017383,2
0.0017475,0
0.0017568,0
0.0017661,0
0.0017754,0
0.0017846,1
0.0017939,0
0.0018032,0
0.0018124,0
0.0018217,0
0.001831,0
0.0018402,0
0.0018495,0
0.0018588,0
0.0018681,0
0.0018773,0
0.0018866,1
0.0018959,0
0.0019051,0
0.0019144,0
0.0019237,0
0.001933,1
0.0019422,0
0.0019515,1
0.0019608,0
0.00197,0
0.0019793,0
0.0019886,0
0.0019978,0
0.0020071,0
0.0020164,0
0.0020257,0
0.0020349,0
0.0020442,0
0.0020535,0
0.0020627,0
0.002072,0
0.0020813,0
0.0020905,0
0.0020998,0
0.0021091,0
0.0021184,0
0.0021276,0
0.0021369,0
0.0021462,0
0.0021554,0
0.0021647,0
0.002174,0
0.0021833,0
0.0021925,0
0.0022018,0
0.0022111,0
0.0022203,0
0.0022296,0
0.0022389,0
0.0022481,0
0.0022574,0
0.0022667,0
0.002276,0
0.0022852,0
0.0022945,0
0.0023038,0
0.002313,0
0.0023223,0
0.0023316,1
0.0023408,0
0.0023501,0
0.0023594,0
0.0023687,1
