"bin_extents","bin_values"
3.665e-05,60
8.8099e-05,312
0.00013955,567
0.000191,613
0.00024244,744
0.00029389,754
0.00034534,700
0.00039679,585
0.00044824,508
0.00049969,448
0.00055113,413
0.00060258,397
0.00065403,369
0.00070548,294
0.00075693,313
0.00080838,247
0.00085983,199
0.00091127,201
0.00096272,216
0.0010142,188
0.0010656,130
0.0011171,129
0.0011685,129
0.00122,95
0.0012714,89
0.0013229,81
0.0013743,85
0.0014258,79
0.0014772,70
0.0015287,58
0.0015801,53
0.0016316,41
0.001683,47
0.0017344,46
0.0017859,39
0.0018373,42
0.0018888,31
0.0019402,47
0.0019917,34
0.0020431,27
0.0020946,25
0.002146,27
0.0021975,21
0.0022489,25
0.0023004,15
0.0023518,20
0.0024033,16
0.0024547,16
0.0025062,17
0.0025576,16
0.0026091,12
0.0026605,13
0.002712,10
0.0027634,13
0.0028149,11
0.0028663,10
0.0029178,9
0.0029692,8
0.0030207,12
0.0030721,10
0.0031236,6
0.003175,7
0.0032265,8
0.0032779,11
0.0033294,11
0.0033808,9
0.0034322,7
0.0034837,5
0.0035351,12
0.0035866,4
0.003638,7
0.0036895,6
0.0037409,3
0.0037924,4
0.0038438,2
0.0038953,4
0.0039467,3
0.0039982,2
0.0040496,4
0.0041011,2
0.0041525,2
0.004204,0
0.0042554,6
0.0043069,4
0.0043583,1
0.0044098,2
0.0044612,1
0.0045127,2
0.0045641,3
0.0046156,0
0.004667,2
0.0047185,2
0.0047699,5
0.0048214,1
0.0048728,2
0.0049243,3
0.0049757,2
0.0050271,1
0.0050786,1
0.00513,2
0.0051815,0
0.0052329,4
0.0052844,0
0.0053358,3
0.0053873,2
0.0054387,3
0.0054902,6
0.0055416,0
0.0055931,0
0.0056445,3
0.005696,0
0.0057474,2
0.0057989,0
0.0058503,1
0.0059018,1
0.0059532,0
0.0060047,2
0.0060561,2
0.0061076,1
0.006159,0
0.0062105,2
0.0062619,1
0.0063134,0
0.0063648,0
0.0064163,2
0.0064677,2
0.0065192,1
0.0065706,0
0.0066221,1
0.0066735,0
0.0067249,0
0.0067764,1
0.0068278,0
0.0068793,1
0.0069307,1
0.0069822,1
0.0070336,0
0.0070851,2
0.0071365,0
0.007188,0
0.0072394,0
0.0072909,0
0.0073423,1
0.0073938,0
0.0074452,0
0.0074967,0
0.0075481,2
0.0075996,0
0.007651,0
0.0077025,0
0.0077539,1
0.0078054,1
0.0078568,0
0.0079083,0
0.0079597,0
0.0080112,0
0.0080626,0
0.0081141,0
0.0081655,1
0.008217,1
0.0082684,0
0.0083198,0
0.0083713,0
0.0084227,0
0.0084742,0
0.0085256,0
0.0085771,0
0.0086285,0
0.00868,0
0.0087314,0
0.0087829,0
0.0088343,0
0.0088858,0
0.0089372,0
0.0089887,0
0.0090401,0
0.0090916,0
0.009143,1
0.0091945,0
0.0092459,0
0.0092974,0
0.0093488,0
0.0094003,0
0.0094517,0
0.0095032,0
0.0095546,0
0.0096061,0
0.0096575,0
0.009709,0
0.0097604,0
0.0098119,0
0.0098633,0
0.0099148,0
0.0099662,0
0.010018,0
0.010069,0
0.010121,1
0.010172,0
0.010223,0
0.010275,0
0.010326,0
0.010378,0
0.010429,0
0.010481,0
0.010532,0
0.010584,0
0.010635,0
0.010686,0
0.010738,0
0.010789,0
0.010841,0
0.010892,0
0.010944,0
0.010995,0
0.011047,0
0.011098,0
0.01115,0
0.011201,0
0.011252,0
0.011304,0
0.011355,0
0.011407,0
0.011458,0
0.01151,0
0.011561,0
0.011613,0
0.011664,0
0.011715,0
0.011767,0
0.011818,0
0.01187,0
0.011921,0
0.011973,0
0.012024,0
0.012076,0
0.012127,0
0.012178,0
0.01223,0
0.012281,0
0.012333,0
0.012384,0
0.012436,0
0.012487,0
0.012539,0
0.01259,0
0.012642,0
0.012693,0
0.012744,0
0.012796,0
0.012847,0
0.012899,0
0.01295,0
0.013002,0
0.013053,0
0.013105,0
0.013156,1
