"bin_extents","bin_values"
0.00010097,220
0.00023709,561
0.00037322,499
0.00050935,462
0.00064547,513
0.0007816,494
0.00091773,460
0.0010539,519
0.00119,522
0.0013261,484
0.0014622,379
0.0015984,321
0.0017345,291
0.0018706,254
0.0020067,263
0.0021429,219
0.002279,217
0.0024151,214
0.0025512,180
0.0026874,181
0.0028235,146
0.0029596,158
0.0030958,169
0.0032319,144
0.003368,109
0.0035041,131
0.0036403,108
0.0037764,115
0.0039125,82
0.0040486,72
0.0041848,76
0.0043209,55
0.004457,73
0.0045931,65
0.0047293,54
0.0048654,52
0.0050015,42
0.0051377,44
0.0052738,37
0.0054099,51
0.005546,40
0.0056822,51
0.0058183,38
0.0059544,35
0.0060905,37
0.0062267,32
0.0063628,29
0.0064989,25
0.006635,28
0.0067712,31
0.0069073,19
0.0070434,17
0.0071796,19
0.0073157,15
0.0074518,16
0.0075879,27
0.0077241,27
0.0078602,14
0.0079963,17
0.0081324,17
0.0082686,11
0.0084047,13
0.0085408,11
0.0086769,14
0.0088131,19
0.0089492,11
0.0090853,16
0.0092215,13
0.0093576,11
0.0094937,7
0.0096298,10
0.009766,9
0.0099021,5
0.010038,12
0.010174,11
0.01031,6
0.010447,8
0.010583,7
0.010719,5
0.010855,8
0.010991,4
0.011127,3
0.011263,5
0.011399,8
0.011536,8
0.011672,9
0.011808,6
0.011944,4
0.01208,4
0.012216,8
0.012352,5
0.012488,4
0.012625,1
0.012761,5
0.012897,3
0.013033,7
0.013169,3
0.013305,2
0.013441,9
0.013578,2
0.013714,5
0.01385,4
0.013986,5
0.014122,2
0.014258,3
0.014394,7
0.01453,4
0.014667,3
0.014803,4
0.014939,3
0.015075,2
0.015211,3
0.015347,1
0.015483,3
0.015619,5
0.015756,4
0.015892,1
0.016028,2
0.016164,1
0.0163,2
0.016436,5
0.016572,2
0.016708,3
0.016845,0
0.016981,3
0.017117,0
0.017253,2
0.017389,3
0.017525,1
0.017661,1
0.017797,1
0.017934,2
0.01807,1
0.018206,2
0.018342,0
0.018478,2
0.018614,2
0.01875,0
0.018886,1
0.019023,0
0.019159,0
0.019295,0
0.019431,1
0.019567,2
0.019703,1
0.019839,2
0.019975,1
0.020112,1
0.020248,1
0.020384,2
0.02052,1
0.020656,1
0.020792,0
0.020928,1
0.021064,0
0.021201,0
0.021337,0
0.021473,2
0.021609,0
0.021745,0
0.021881,1
0.022017,1
0.022153,2
0.02229,0
0.022426,0
0.022562,0
0.022698,0
0.022834,0
0.02297,0
0.023106,0
0.023242,1
0.023379,0
0.023515,0
0.023651,0
0.023787,0
0.023923,0
0.024059,0
0.024195,1
0.024332,1
0.024468,0
0.024604,0
0.02474,0
0.024876,0
0.025012,0
0.025148,0
0.025284,0
0.025421,0
0.025557,0
0.025693,0
0.025829,0
0.025965,0
0.026101,1
0.026237,0
0.026373,0
0.02651,0
0.026646,0
0.026782,0
0.026918,0
0.027054,0
0.02719,0
0.027326,0
0.027462,0
0.027599,0
0.027735,0
0.027871,0
0.028007,0
0.028143,0
0.028279,0
0.028415,1
0.028551,1
0.028688,0
0.028824,0
0.02896,0
0.029096,0
0.029232,0
0.029368,0
0.029504,0
0.02964,0
0.029777,0
0.029913,0
0.030049,0
0.030185,0
0.030321,0
0.030457,0
0.030593,0
0.030729,0
0.030866,0
0.031002,0
0.031138,0
0.031274,0
0.03141,0
0.031546,0
0.031682,0
0.031818,0
0.031955,0
0.032091,1
0.032227,0
0.032363,0
0.032499,0
0.032635,0
0.032771,0
0.032907,0
0.033044,0
0.03318,0
0.033316,0
0.033452,0
0.033588,0
0.033724,0
0.03386,0
0.033997,0
0.034133,0
0.034269,0
0.034405,0
0.034541,0
0.034677,0
0.034813,1
