"bin_extents","bin_values"
2.2214e-05,150
5.6188e-05,421
9.0163e-05,464
0.00012414,267
0.00015811,281
0.00019209,257
0.00022606,254
0.00026004,235
0.00029401,222
0.00032799,188
0.00036196,192
0.00039594,165
0.00042991,186
0.00046389,176
0.00049786,161
0.00053183,179
0.00056581,196
0.00059978,202
0.00063376,177
0.00066773,208
0.00070171,207
0.00073568,217
0.00076966,214
0.00080363,229
0.00083761,250
0.00087158,220
0.00090556,200
0.00093953,223
0.00097351,176
0.0010075,171
0.0010415,189
0.0010754,181
0.0011094,175
0.0011434,149
0.0011774,130
0.0012113,130
0.0012453,124
0.0012793,118
0.0013133,127
0.0013472,94
0.0013812,91
0.0014152,97
0.0014492,85
0.0014831,95
0.0015171,84
0.0015511,86
0.0015851,87
0.001619,65
0.001653,66
0.001687,47
0.001721,55
0.0017549,56
0.0017889,57
0.0018229,48
0.0018568,51
0.0018908,39
0.0019248,40
0.0019588,38
0.0019927,31
0.0020267,38
0.0020607,26
0.0020947,32
0.0021286,27
0.0021626,29
0.0021966,22
0.0022306,24
0.0022645,18
0.0022985,22
0.0023325,19
0.0023665,23
0.0024004,22
0.0024344,26
0.0024684,26
0.0025024,18
0.0025363,19
0.0025703,18
0.0026043,14
0.0026383,8
0.0026722,22
0.0027062,13
0.0027402,10
0.0027742,5
0.0028081,10
0.0028421,13
0.0028761,8
0.0029101,4
0.002944,6
0.002978,8
0.003012,4
0.003046,3
0.0030799,5
0.0031139,5
0.0031479,4
0.0031819,3
0.0032158,5
0.0032498,3
0.0032838,2
0.0033178,3
0.0033517,6
0.0033857,0
0.0034197,1
0.0034537,1
0.0034876,2
0.0035216,4
0.0035556,1
0.0035896,1
0.0036235,2
0.0036575,3
0.0036915,2
0.0037255,1
0.0037594,1
0.0037934,1
0.0038274,3
0.0038614,0
0.0038953,2
0.0039293,5
0.0039633,2
0.0039973,3
0.0040312,2
0.0040652,2
0.0040992,1
0.0041332,1
0.0041671,2
0.0042011,2
0.0042351,1
0.0042691,2
0.004303,2
0.004337,4
0.004371,1
0.004405,2
0.0044389,3
0.0044729,4
0.0045069,2
0.0045409,1
0.0045748,0
0.0046088,3
0.0046428,3
0.0046768,2
0.0047107,2
0.0047447,1
0.0047787,1
0.0048127,2
0.0048466,0
0.0048806,1
0.0049146,2
0.0049486,0
0.0049825,0
0.0050165,0
0.0050505,0
0.0050844,0
0.0051184,2
0.0051524,0
0.0051864,1
0.0052203,2
0.0052543,0
0.0052883,2
0.0053223,1
0.0053562,1
0.0053902,1
0.0054242,0
0.0054582,2
0.0054921,1
0.0055261,0
0.0055601,0
0.0055941,0
0.005628,0
0.005662,0
0.005696,0
0.00573,0
0.0057639,0
0.0057979,0
0.0058319,0
0.0058659,0
0.0058998,0
0.0059338,1
0.0059678,0
0.0060018,0
0.0060357,0
0.0060697,0
0.0061037,0
0.0061377,0
0.0061716,1
0.0062056,0
0.0062396,0
0.0062736,0
0.0063075,0
0.0063415,1
0.0063755,0
0.0064095,0
0.0064434,0
0.0064774,0
0.0065114,0
0.0065454,0
0.0065793,0
0.0066133,0
0.0066473,1
0.0066813,0
0.0067152,0
0.0067492,0
0.0067832,0
0.0068172,0
0.0068511,0
0.0068851,0
0.0069191,0
0.0069531,0
0.006987,0
0.007021,0
0.007055,0
0.007089,0
0.0071229,0
0.0071569,0
0.0071909,0
0.0072249,0
0.0072588,0
0.0072928,0
0.0073268,0
0.0073608,0
0.0073947,0
0.0074287,0
0.0074627,1
0.0074967,0
0.0075306,0
0.0075646,0
0.0075986,1
0.0076326,0
0.0076665,0
0.0077005,0
0.0077345,0
0.0077685,0
0.0078024,0
0.0078364,0
0.0078704,0
0.0079044,0
0.0079383,0
0.0079723,0
0.0080063,0
0.0080403,0
0.0080742,0
0.0081082,0
0.0081422,0
0.0081762,0
0.0082101,0
0.0082441,0
0.0082781,0
0.008312,0
0.008346,0
0.00838,0
0.008414,0
0.0084479,0
0.0084819,0
0.0085159,0
0.0085499,0
0.0085838,0
0.0086178,0
0.0086518,0
0.0086858,1
