"bin_extents","bin_values"
3.0195e-05,168
7.2117e-05,327
0.00011404,278
0.00015596,289
0.00019788,281
0.00023981,228
0.00028173,256
0.00032365,223
0.00036557,201
0.00040749,194
0.00044942,194
0.00049134,181
0.00053326,212
0.00057518,174
0.0006171,200
0.00065903,181
0.00070095,189
0.00074287,203
0.00078479,225
0.00082671,186
0.00086864,238
0.00091056,227
0.00095248,252
0.0009944,230
0.0010363,232
0.0010782,216
0.0011202,228
0.0011621,191
0.001204,184
0.0012459,187
0.0012879,178
0.0013298,154
0.0013717,158
0.0014136,137
0.0014555,171
0.0014975,157
0.0015394,147
0.0015813,137
0.0016232,132
0.0016652,140
0.0017071,111
0.001749,103
0.0017909,112
0.0018328,99
0.0018748,105
0.0019167,87
0.0019586,98
0.0020005,86
0.0020425,90
0.0020844,77
0.0021263,56
0.0021682,66
0.0022101,60
0.0022521,42
0.002294,49
0.0023359,43
0.0023778,34
0.0024198,39
0.0024617,33
0.0025036,35
0.0025455,36
0.0025874,27
0.0026294,26
0.0026713,23
0.0027132,22
0.0027551,21
0.0027971,24
0.002839,29
0.0028809,19
0.0029228,16
0.0029647,16
0.0030067,12
0.0030486,6
0.0030905,6
0.0031324,8
0.0031744,7
0.0032163,7
0.0032582,6
0.0033001,2
0.003342,6
0.003384,6
0.0034259,5
0.0034678,4
0.0035097,7
0.0035517,2
0.0035936,4
0.0036355,2
0.0036774,5
0.0037193,4
0.0037613,6
0.0038032,3
0.0038451,2
0.003887,4
0.0039289,5
0.0039709,6
0.0040128,1
0.0040547,7
0.0040966,3
0.0041386,3
0.0041805,2
0.0042224,1
0.0042643,1
0.0043062,3
0.0043482,2
0.0043901,7
0.004432,2
0.0044739,3
0.0045159,1
0.0045578,2
0.0045997,2
0.0046416,4
0.0046835,1
0.0047255,3
0.0047674,2
0.0048093,2
0.0048512,1
0.0048932,2
0.0049351,2
0.004977,1
0.0050189,0
0.0050608,1
0.0051028,1
0.0051447,2
0.0051866,1
0.0052285,0
0.0052705,1
0.0053124,2
0.0053543,0
0.0053962,0
0.0054381,0
0.0054801,0
0.005522,1
0.0055639,1
0.0056058,2
0.0056478,0
0.0056897,2
0.0057316,1
0.0057735,0
0.0058154,0
0.0058574,1
0.0058993,1
0.0059412,1
0.0059831,1
0.0060251,0
0.006067,0
0.0061089,0
0.0061508,0
0.0061927,1
0.0062347,0
0.0062766,0
0.0063185,0
0.0063604,0
0.0064024,0
0.0064443,2
0.0064862,1
0.0065281,0
0.00657,1
0.006612,0
0.0066539,0
0.0066958,0
0.0067377,3
0.0067797,0
0.0068216,0
0.0068635,3
0.0069054,3
0.0069473,0
0.0069893,1
0.0070312,0
0.0070731,0
0.007115,1
0.007157,2
0.0071989,0
0.0072408,0
0.0072827,0
0.0073246,1
0.0073666,0
0.0074085,0
0.0074504,0
0.0074923,0
0.0075342,0
0.0075762,0
0.0076181,0
0.00766,0
0.0077019,1
0.0077439,1
0.0077858,0
0.0078277,0
0.0078696,0
0.0079115,0
0.0079535,0
0.0079954,0
0.0080373,1
0.0080792,0
0.0081212,1
0.0081631,0
0.008205,0
0.0082469,0
0.0082888,0
0.0083308,0
0.0083727,0
0.0084146,0
0.0084565,1
0.0084985,0
0.0085404,0
0.0085823,0
0.0086242,0
0.0086661,1
0.0087081,0
0.00875,1
0.0087919,0
0.0088338,0
0.0088758,0
0.0089177,0
0.0089596,1
0.0090015,0
0.0090434,0
0.0090854,0
0.0091273,0
0.0091692,0
0.0092111,0
0.0092531,0
0.009295,0
0.0093369,0
0.0093788,0
0.0094207,0
0.0094627,0
0.0095046,0
0.0095465,0
0.0095884,0
0.0096304,0
0.0096723,0
0.0097142,0
0.0097561,0
0.009798,0
0.00984,0
0.0098819,0
0.0099238,0
0.0099657,0
0.010008,0
0.01005,0
0.010091,0
0.010133,0
0.010175,0
0.010217,0
0.010259,0
0.010301,0
0.010343,0
0.010385,0
0.010427,0
0.010469,0
0.010511,0
0.010553,0
0.010595,0
0.010636,0
0.010678,0
0.01072,1
