"bin_extents","bin_values"
3.1975e-05,277
7.5608e-05,532
0.00011924,657
0.00016288,562
0.00020651,480
0.00025014,489
0.00029378,410
0.00033741,488
0.00038104,431
0.00042468,376
0.00046831,356
0.00051194,357
0.00055558,355
0.00059921,313
0.00064285,291
0.00068648,270
0.00073011,261
0.00077375,268
0.00081738,210
0.00086101,190
0.00090465,202
0.00094828,170
0.00099192,134
0.0010355,127
0.0010792,120
0.0011228,90
0.0011665,99
0.0012101,73
0.0012537,73
0.0012974,80
0.001341,67
0.0013846,72
0.0014283,60
0.0014719,53
0.0015155,49
0.0015592,40
0.0016028,33
0.0016464,40
0.0016901,36
0.0017337,43
0.0017773,29
0.001821,33
0.0018646,30
0.0019082,31
0.0019519,32
0.0019955,30
0.0020391,34
0.0020828,29
0.0021264,22
0.00217,19
0.0022137,22
0.0022573,15
0.0023009,18
0.0023446,24
0.0023882,15
0.0024318,20
0.0024755,14
0.0025191,18
0.0025627,12
0.0026064,5
0.00265,6
0.0026936,9
0.0027373,10
0.0027809,9
0.0028245,9
0.0028682,5
0.0029118,5
0.0029554,5
0.0029991,5
0.0030427,6
0.0030863,3
0.00313,3
0.0031736,5
0.0032172,6
0.0032609,7
0.0033045,5
0.0033481,5
0.0033918,10
0.0034354,7
0.003479,5
0.0035227,4
0.0035663,3
0.0036099,4
0.0036536,10
0.0036972,6
0.0037408,1
0.0037845,4
0.0038281,5
0.0038717,2
0.0039154,8
0.003959,1
0.0040026,1
0.0040463,5
0.0040899,3
0.0041335,4
0.0041772,3
0.0042208,3
0.0042644,0
0.0043081,1
0.0043517,1
0.0043953,4
0.004439,4
0.0044826,4
0.0045262,3
0.0045699,2
0.0046135,4
0.0046571,2
0.0047008,1
0.0047444,4
0.004788,0
0.0048317,3
0.0048753,6
0.0049189,2
0.0049626,1
0.0050062,4
0.0050498,0
0.0050935,5
0.0051371,3
0.0051807,1
0.0052244,1
0.005268,4
0.0053116,1
0.0053553,1
0.0053989,3
0.0054425,3
0.0054862,3
0.0055298,3
0.0055735,0
0.0056171,0
0.0056607,0
0.0057044,3
0.005748,0
0.0057916,2
0.0058353,1
0.0058789,0
0.0059225,0
0.0059662,2
0.0060098,3
0.0060534,1
0.0060971,1
0.0061407,3
0.0061843,0
0.006228,0
0.0062716,1
0.0063152,1
0.0063589,1
0.0064025,2
0.0064461,1
0.0064898,0
0.0065334,3
0.006577,3
0.0066207,2
0.0066643,1
0.0067079,0
0.0067516,1
0.0067952,0
0.0068388,0
0.0068825,0
0.0069261,1
0.0069697,0
0.0070134,1
0.007057,2
0.0071006,1
0.0071443,0
0.0071879,0
0.0072315,0
0.0072752,2
0.0073188,0
0.0073624,0
0.0074061,0
0.0074497,1
0.0074933,0
0.007537,0
0.0075806,1
0.0076242,0
0.0076679,1
0.0077115,0
0.0077551,1
0.0077988,0
0.0078424,0
0.007886,0
0.0079297,0
0.0079733,0
0.0080169,0
0.0080606,1
0.0081042,0
0.0081478,0
0.0081915,0
0.0082351,0
0.0082787,0
0.0083224,0
0.008366,0
0.0084096,0
0.0084533,0
0.0084969,0
0.0085405,0
0.0085842,1
0.0086278,0
0.0086714,0
0.0087151,0
0.0087587,0
0.0088023,0
0.008846,0
0.0088896,0
0.0089332,0
0.0089769,0
0.0090205,0
0.0090641,0
0.0091078,0
0.0091514,0
0.009195,0
0.0092387,0
0.0092823,0
0.0093259,0
0.0093696,0
0.0094132,0
0.0094568,0
0.0095005,0
0.0095441,1
0.0095877,0
0.0096314,0
0.009675,1
0.0097186,0
0.0097623,0
0.0098059,0
0.0098496,0
0.0098932,0
0.0099368,0
0.0099805,0
0.010024,0
0.010068,0
0.010111,0
0.010155,0
0.010199,0
0.010242,0
0.010286,0
0.01033,0
0.010373,0
0.010417,0
0.01046,0
0.010504,0
0.010548,0
0.010591,0
0.010635,0
0.010679,0
0.010722,0
0.010766,0
0.010809,0
0.010853,0
0.010897,0
0.01094,0
0.010984,0
0.011028,0
0.011071,0
0.011115,0
0.011159,1
