"bin_extents","bin_values"
6.3137e-05,14
0.00017092,93
0.0002787,263
0.00038649,727
0.00049427,693
0.00060206,641
0.00070984,608
0.00081762,426
0.00092541,380
0.0010332,344
0.001141,323
0.0012488,285
0.0013565,299
0.0014643,261
0.0015721,222
0.0016799,229
0.0017877,200
0.0018955,195
0.0020032,205
0.002111,208
0.0022188,211
0.0023266,183
0.0024344,177
0.0025422,159
0.0026499,131
0.0027577,121
0.0028655,101
0.0029733,117
0.0030811,102
0.0031889,96
0.0032966,94
0.0034044,78
0.0035122,85
0.00362,81
0.0037278,77
0.0038356,60
0.0039434,51
0.0040511,69
0.0041589,56
0.0042667,65
0.0043745,49
0.0044823,37
0.0045901,37
0.0046978,39
0.0048056,42
0.0049134,43
0.0050212,38
0.005129,32
0.0052368,30
0.0053445,32
0.0054523,19
0.0055601,23
0.0056679,33
0.0057757,26
0.0058835,22
0.0059912,23
0.006099,28
0.0062068,25
0.0063146,19
0.0064224,14
0.0065302,30
0.0066379,11
0.0067457,21
0.0068535,15
0.0069613,15
0.0070691,21
0.0071769,25
0.0072846,13
0.0073924,23
0.0075002,16
0.007608,12
0.0077158,13
0.0078236,17
0.0079314,5
0.0080391,11
0.0081469,11
0.0082547,16
0.0083625,14
0.0084703,7
0.0085781,8
0.0086858,4
0.0087936,5
0.0089014,6
0.0090092,8
0.009117,4
0.0092248,5
0.0093325,8
0.0094403,8
0.0095481,7
0.0096559,7
0.0097637,6
0.0098715,4
0.0099792,5
0.010087,2
0.010195,6
0.010303,8
0.01041,8
0.010518,2
0.010626,6
0.010734,6
0.010842,7
0.010949,7
0.011057,3
0.011165,2
0.011273,4
0.01138,7
0.011488,1
0.011596,5
0.011704,6
0.011812,4
0.011919,3
0.012027,1
0.012135,5
0.012243,5
0.01235,3
0.012458,8
0.012566,4
0.012674,4
0.012782,5
0.012889,4
0.012997,2
0.013105,3
0.013213,4
0.013321,4
0.013428,5
0.013536,3
0.013644,2
0.013752,1
0.013859,4
0.013967,1
0.014075,2
0.014183,2
0.014291,0
0.014398,3
0.014506,3
0.014614,6
0.014722,5
0.01483,3
0.014937,2
0.015045,2
0.015153,1
0.015261,3
0.015368,4
0.015476,2
0.015584,5
0.015692,5
0.0158,2
0.015907,3
0.016015,2
0.016123,3
0.016231,1
0.016338,0
0.016446,2
0.016554,0
0.016662,1
0.01677,0
0.016877,3
0.016985,0
0.017093,1
0.017201,2
0.017309,1
0.017416,1
0.017524,4
0.017632,2
0.01774,4
0.017847,1
0.017955,3
0.018063,0
0.018171,4
0.018279,1
0.018386,0
0.018494,2
0.018602,1
0.01871,1
0.018818,0
0.018925,2
0.019033,1
0.019141,0
0.019249,1
0.019356,1
0.019464,0
0.019572,1
0.01968,1
0.019788,0
0.019895,1
0.020003,0
0.020111,0
0.020219,1
0.020326,0
0.020434,1
0.020542,0
0.02065,0
0.020758,5
0.020865,3
0.020973,0
0.021081,0
0.021189,1
0.021297,2
0.021404,0
0.021512,0
0.02162,0
0.021728,0
0.021835,0
0.021943,0
0.022051,3
0.022159,0
0.022267,0
0.022374,0
0.022482,0
0.02259,0
0.022698,0
0.022806,0
0.022913,1
0.023021,1
0.023129,0
0.023237,0
0.023344,0
0.023452,0
0.02356,0
0.023668,1
0.023776,1
0.023883,0
0.023991,0
0.024099,0
0.024207,1
0.024314,0
0.024422,0
0.02453,0
0.024638,0
0.024746,0
0.024853,0
0.024961,0
0.025069,0
0.025177,0
0.025285,0
0.025392,0
0.0255,0
0.025608,0
0.025716,0
0.025823,0
0.025931,0
0.026039,0
0.026147,0
0.026255,0
0.026362,0
0.02647,0
0.026578,0
0.026686,0
0.026794,0
0.026901,0
0.027009,0
0.027117,0
0.027225,0
0.027332,0
0.02744,0
0.027548,1
