"bin_extents","bin_values"
9.891e-05,183
0.00022552,490
0.00035213,494
0.00047874,407
0.00060535,406
0.00073196,480
0.00085856,425
0.00098517,446
0.0011118,428
0.0012384,447
0.001365,468
0.0014916,441
0.0016182,400
0.0017448,355
0.0018714,302
0.001998,270
0.0021247,239
0.0022513,188
0.0023779,208
0.0025045,173
0.0026311,157
0.0027577,166
0.0028843,138
0.0030109,136
0.0031375,124
0.0032641,103
0.0033907,86
0.0035174,105
0.003644,92
0.0037706,87
0.0038972,59
0.0040238,77
0.0041504,69
0.004277,61
0.0044036,56
0.0045302,42
0.0046568,41
0.0047834,44
0.0049101,34
0.0050367,35
0.0051633,28
0.0052899,43
0.0054165,41
0.0055431,20
0.0056697,34
0.0057963,23
0.0059229,30
0.0060495,16
0.0061761,37
0.0063028,29
0.0064294,15
0.006556,31
0.0066826,28
0.0068092,18
0.0069358,29
0.0070624,18
0.007189,20
0.0073156,20
0.0074422,15
0.0075689,13
0.0076955,11
0.0078221,16
0.0079487,12
0.0080753,14
0.0082019,17
0.0083285,12
0.0084551,7
0.0085817,8
0.0087083,12
0.0088349,12
0.0089616,10
0.0090882,13
0.0092148,4
0.0093414,13
0.009468,9
0.0095946,8
0.0097212,5
0.0098478,4
0.0099744,3
0.010101,10
0.010228,4
0.010354,9
0.010481,7
0.010607,4
0.010734,5
0.010861,6
0.010987,8
0.011114,6
0.011241,5
0.011367,4
0.011494,9
0.01162,3
0.011747,7
0.011874,8
0.012,9
0.012127,2
0.012253,6
0.01238,5
0.012507,3
0.012633,6
0.01276,10
0.012886,8
0.013013,6
0.01314,2
0.013266,2
0.013393,5
0.013519,5
0.013646,7
0.013773,3
0.013899,0
0.014026,4
0.014153,3
0.014279,1
0.014406,1
0.014532,3
0.014659,5
0.014786,5
0.014912,4
0.015039,2
0.015165,4
0.015292,1
0.015419,2
0.015545,2
0.015672,1
0.015798,3
0.015925,0
0.016052,6
0.016178,4
0.016305,6
0.016431,4
0.016558,1
0.016685,2
0.016811,4
0.016938,3
0.017065,2
0.017191,3
0.017318,2
0.017444,2
0.017571,0
0.017698,1
0.017824,2
0.017951,0
0.018077,1
0.018204,2
0.018331,1
0.018457,1
0.018584,2
0.01871,2
0.018837,0
0.018964,2
0.01909,1
0.019217,1
0.019344,2
0.01947,0
0.019597,3
0.019723,4
0.01985,1
0.019977,3
0.020103,4
0.02023,2
0.020356,0
0.020483,0
0.02061,4
0.020736,1
0.020863,0
0.020989,1
0.021116,0
0.021243,0
0.021369,1
0.021496,1
0.021622,1
0.021749,0
0.021876,1
0.022002,1
0.022129,2
0.022256,1
0.022382,0
0.022509,4
0.022635,0
0.022762,2
0.022889,1
0.023015,0
0.023142,1
0.023268,3
0.023395,1
0.023522,3
0.023648,2
0.023775,1
0.023901,0
0.024028,1
0.024155,2
0.024281,0
0.024408,1
0.024534,0
0.024661,0
0.024788,1
0.024914,0
0.025041,2
0.025168,0
0.025294,0
0.025421,0
0.025547,0
0.025674,0
0.025801,0
0.025927,1
0.026054,1
0.02618,0
0.026307,0
0.026434,0
0.02656,0
0.026687,0
0.026813,0
0.02694,0
0.027067,0
0.027193,0
0.02732,0
0.027446,1
0.027573,1
0.0277,1
0.027826,0
0.027953,0
0.02808,0
0.028206,0
0.028333,0
0.028459,0
0.028586,3
0.028713,0
0.028839,0
0.028966,0
0.029092,0
0.029219,0
0.029346,1
0.029472,0
0.029599,0
0.029725,0
0.029852,0
0.029979,1
0.030105,0
0.030232,0
0.030358,0
0.030485,0
0.030612,0
0.030738,0
0.030865,0
0.030992,0
0.031118,0
0.031245,0
0.031371,0
0.031498,0
0.031625,0
0.031751,0
0.031878,1
0.032004,0
0.032131,0
0.032258,0
0.032384,1
