"bin_extents","bin_values"
4.7047e-07,199
1.396e-06,214
2.3215e-06,177
3.247e-06,192
4.1726e-06,166
5.0981e-06,174
6.0236e-06,164
6.9491e-06,155
7.8746e-06,186
8.8002e-06,150
9.7257e-06,182
1.0651e-05,194
1.1577e-05,201
1.2502e-05,194
1.3428e-05,183
1.4353e-05,194
1.5279e-05,208
1.6204e-05,193
1.713e-05,218
1.8055e-05,219
1.8981e-05,227
1.9906e-05,172
2.0832e-05,214
2.1757e-05,150
2.2683e-05,179
2.3608e-05,157
2.4534e-05,133
2.546e-05,144
2.6385e-05,130
2.7311e-05,122
2.8236e-05,136
2.9162e-05,126
3.0087e-05,124
3.1013e-05,105
3.1938e-05,111
3.2864e-05,107
3.3789e-05,105
3.4715e-05,103
3.564e-05,99
3.6566e-05,96
3.7491e-05,110
3.8417e-05,100
3.9342e-05,89
4.0268e-05,108
4.1193e-05,94
4.2119e-05,76
4.3044e-05,82
4.397e-05,90
4.4895e-05,85
4.5821e-05,77
4.6747e-05,68
4.7672e-05,73
4.8598e-05,77
4.9523e-05,80
5.0449e-05,78
5.1374e-05,79
5.23e-05,67
5.3225e-05,52
5.4151e-05,68
5.5076e-05,60
5.6002e-05,66
5.6927e-05,71
5.7853e-05,55
5.8778e-05,59
5.9704e-05,57
6.0629e-05,52
6.1555e-05,53
6.248e-05,47
6.3406e-05,38
6.4331e-05,38
6.5257e-05,30
6.6182e-05,37
6.7108e-05,42
6.8034e-05,42
6.8959e-05,32
6.9885e-05,43
7.081e-05,30
7.1736e-05,33
7.2661e-05,37
7.3587e-05,30
7.4512e-05,26
7.5438e-05,25
7.6363e-05,35
7.7289e-05,35
7.8214e-05,33
7.914e-05,21
8.0065e-05,24
8.0991e-05,20
8.1916e-05,25
8.2842e-05,32
8.3767e-05,21
8.4693e-05,20
8.5618e-05,22
8.6544e-05,25
8.7469e-05,21
8.8395e-05,18
8.932e-05,16
9.0246e-05,16
9.1172e-05,16
9.2097e-05,26
9.3023e-05,15
9.3948e-05,17
9.4874e-05,20
9.5799e-05,14
9.6725e-05,18
9.765e-05,13
9.8576e-05,8
9.9501e-05,16
0.00010043,14
0.00010135,20
0.00010228,9
0.0001032,17
0.00010413,12
0.00010505,12
0.00010598,7
0.00010691,8
0.00010783,7
0.00010876,9
0.00010968,11
0.00011061,14
0.00011153,8
0.00011246,9
0.00011338,11
0.00011431,7
0.00011524,12
0.00011616,7
0.00011709,9
0.00011801,6
0.00011894,8
0.00011986,8
0.00012079,7
0.00012171,7
0.00012264,4
0.00012356,3
0.00012449,4
0.00012542,4
0.00012634,1
0.00012727,7
0.00012819,2
0.00012912,2
0.00013004,4
0.00013097,1
0.00013189,1
0.00013282,3
0.00013375,5
0.00013467,2
0.0001356,4
0.00013652,5
0.00013745,6
0.00013837,6
0.0001393,4
0.00014022,2
0.00014115,3
0.00014208,5
0.000143,6
0.00014393,3
0.00014485,0
0.00014578,5
0.0001467,0
0.00014763,4
0.00014855,1
0.00014948,2
0.0001504,1
0.00015133,4
0.00015226,2
0.00015318,2
0.00015411,2
0.00015503,0
0.00015596,1
0.00015688,2
0.00015781,3
0.00015873,1
0.00015966,2
0.00016059,3
0.00016151,0
0.00016244,2
0.00016336,3
0.00016429,3
0.00016521,1
0.00016614,1
0.00016706,1
0.00016799,0
0.00016892,1
0.00016984,1
0.00017077,0
0.00017169,0
0.00017262,2
0.00017354,3
0.00017447,4
0.00017539,3
0.00017632,0
0.00017724,1
0.00017817,2
0.0001791,1
0.00018002,1
0.00018095,0
0.00018187,0
0.0001828,1
0.00018372,0
0.00018465,1
0.00018557,0
0.0001865,0
0.00018743,0
0.00018835,0
0.00018928,0
0.0001902,0
0.00019113,0
0.00019205,0
0.00019298,0
0.0001939,0
0.00019483,0
0.00019576,0
0.00019668,0
0.00019761,0
0.00019853,0
0.00019946,0
0.00020038,0
0.00020131,0
0.00020223,0
0.00020316,0
0.00020409,0
0.00020501,0
0.00020594,0
0.00020686,0
0.00020779,0
0.00020871,0
0.00020964,0
0.00021056,0
0.00021149,0
0.00021241,0
0.00021334,0
0.00021427,0
0.00021519,0
0.00021612,0
0.00021704,0
0.00021797,0
0.00021889,0
0.00021982,0
0.00022074,0
0.00022167,0
0.0002226,0
0.00022352,0
0.00022445,0
0.00022537,0
0.0002263,0
0.00022722,0
0.00022815,0
0.00022907,0
0.00023,0
0.00023093,0
0.00023185,0
0.00023278,0
0.0002337,0
0.00023463,0
0.00023555,0
0.00023648,1
